data_time,行政區,位置,淹水期間,淹水時間(分鐘),最高淹水深度(公分),Latitude,Longitude
2021-06-04 15:04:00+08,信義區,110台灣台北市信義區莊敬路391巷3弄12號　前方路面,2021-06-04 15:04:00~2021-06-04 16:40:00,96.0,20.00,25.02856863,121.56282098
2021-06-04 15:03:00+08,信義區,110台灣台北市信義區莊敬路341巷6號　前方路面,2021-06-04 15:03:00~2021-06-04 16:40:00,97.0,30.00,25.03008846,121.55949544
2021-06-04 14:57:00+08,信義區,臺北市信義區新仁里011鄰忠孝東路四段５５３巷５２弄３號,2021-06-04 14:57:00~2021-06-04 16:30:00,93.0,10.00,25.0196686,121.302522
2021-06-04 14:46:00+08,松山區,南京東路三段256巷,2021-06-04 14:46:00~2021-06-04 16:20:00,94.0,50.00,25.05021038,121.54211758
2021-06-04 14:43:00+08,信義區,松隆路在永吉路到基隆路之間路段(往基隆路方向),2021-06-04 14:43:00~2021-06-04 16:40:00,117.0,20.00,25.03654278,121.54456473
2021-06-04 14:42:00+08,士林區,中正路-延平北路五段交叉口,2021-06-04 14:42:00~2021-06-04 16:30:00,108.0,30.00,25.08659508,121.50676878
2021-06-04 14:41:00+08,信義區,莊敬路289巷,2021-06-04 14:41:00~2021-06-04 16:30:00,109.0,30.00,25.02917188,121.56111158
2021-06-04 14:40:00+08,大安區,臺北市大安區黎孝里019鄰富陽街９６號,2021-06-04 14:40:00~2021-06-04 16:40:00,120.0,20.00,25.02020068,121.55400428
2021-06-04 14:39:00+08,士林區,臺北市士林區後港里025鄰通河東街二段２２號,2021-06-04 14:39:00~2021-06-04 16:30:00,111.0,10.00,25.09186556,121.51178589
2021-06-04 14:37:00+08,松山區,八德路四段72巷10弄,2021-06-04 14:37:00~2021-06-04 16:40:00,123.0,10.00,25.04717818,121.55725098
2021-06-04 14:36:00+08,信義區,永吉路120巷50弄整條巷子,2021-06-04 14:36:00~2021-06-04 16:30:00,114.0,10.00,25.04384303,121.56627178
2021-06-04 14:35:00+08,中山區,臺北市中山區江山里013鄰合江街８７號,2021-06-04 14:35:00~2021-06-04 16:30:00,115.0,10.00,25.05961279,121.52743665
2021-06-04 14:34:00+08,信義區,吳興街284巷20弄 巷弄內,2021-06-04 14:34:00~2021-06-04 16:30:00,116.0,10.00,25.02678739,121.42904746
2021-06-04 14:33:00+08,信義區,臺北市信義區興雅里014鄰永吉路３０巷１４８弄１２號,2021-06-04 14:33:00~2021-06-04 16:30:00,117.0,10.00,25.04315659,121.5612118
2021-06-04 14:30:00+08,信義區,永吉路30巷158弄,2021-06-04 14:30:00~2021-06-04 16:30:00,120.0,10.00,25.04236058,121.56479338
2021-06-04 14:27:00+08,大安區,通化街57巷,2021-06-04 14:27:00~2021-06-04 16:30:00,123.0,20.00,25.03045633,121.55227018
2021-06-04 14:25:00+08,松山區,敦化北路155巷巷口,2021-06-04 14:25:00~2021-06-04 16:30:00,125.0,30.00,25.05451253,121.54816883
2021-06-04 14:25:00+08,信義區,臺北市信義區敦厚里010鄰松隆路７２號前面,2021-06-04 14:25:00~2021-06-04 16:30:00,125.0,10.00,25.039445,121.56371575
2021-06-04 14:24:00+08,信義區,臺北市信義區興雅里028鄰忠孝東路五段１６５巷３弄６號,2021-06-04 14:24:00~2021-06-04 16:40:00,136.0,30.00,25.04146428,121.56639558
2021-06-04 14:24:00+08,信義區,臺北市信義區黎平里016鄰富陽街２５號,2021-06-04 14:24:00~2021-06-04 16:30:00,126.0,10.00,25.03070603,121.54677818
2021-06-04 14:24:00+08,信義區,虎林街242巷巷內道路二側,2021-06-04 14:24:00~2021-06-04 16:30:00,126.0,15.00,25.0386088,121.5676765
2021-06-04 14:23:00+08,松山區,臺北市松山區吉祥里003鄰八德路四段２４５巷３２弄２１號1樓前方,2021-06-04 14:23:00~2021-06-04 16:20:00,117.0,10.00,25.04951253,121.54077468
2021-06-04 14:22:00+08,信義區,臺北市信義區敦厚里011鄰永吉路３０巷１號,2021-06-04 14:22:00~2021-06-04 16:30:00,128.0,10.00,25.04381551,121.56542604
2021-06-04 14:22:00+08,信義區,永吉路30巷148弄,2021-06-04 14:22:00~2021-06-04 16:30:00,128.0,15.00,25.04287688,121.56564388
2021-06-04 14:21:00+08,信義區,臺北市信義區興雅里026鄰永吉路３０巷１６７弄３４號,2021-06-04 14:21:00~2021-06-04 16:30:00,129.0,10.00,25.04280498,121.56605063
2021-06-04 14:19:00+08,大安區,臺北市大安區建倫里003鄰安和路一段２７號,2021-06-04 14:19:00~2021-06-04 16:40:00,141.0,10.00,25.03855076,121.54462679
2021-06-04 14:18:00+08,信義區,忠孝東路五段236巷10弄整條巷子,2021-06-04 14:18:00~2021-06-04 16:20:00,122.0,10.00,25.01975909,121.45703355
2021-06-04 14:17:00+08,信義區,臺北市信義區興雅里001鄰忠孝東路五段６號,2021-06-04 14:17:00~2021-06-04 16:30:00,133.0,20.00,25.04139109,121.56035725
2021-06-04 14:17:00+08,信義區,信義路六段76巷2弄內,2021-06-04 14:17:00~2021-06-04 16:20:00,123.0,10.00,25.0196686,121.302522
2021-06-04 14:16:00+08,文山區,臺北市文山區興家里019鄰興隆路三段２２１巷２弄７號1樓,2021-06-04 14:16:00~2021-06-04 16:30:00,134.0,15.00,24.99313806,121.55410359
2021-06-04 14:16:00+08,信義區,福德街310巷巷內,2021-06-04 14:16:00~2021-06-04 16:20:00,124.0,40.00,25.0196686,121.302522
2021-06-04 14:16:00+08,信義區,台北市信義區信義路6段43號,2021-06-04 14:16:00~2021-06-04 16:20:00,124.0,50.00,25.03501088,121.57364408
2021-06-04 14:13:00+08,信義區,永吉路30巷83弄道馬路上,2021-06-04 14:13:00~2021-06-04 16:30:00,137.0,10.00,25.04473531,121.56512654
2021-06-04 14:12:00+08,信義區,莊敬路391巷3弄整條巷子,2021-06-04 14:12:00~2021-06-04 16:40:00,148.0,10.00,25.01975909,121.45703355
2021-06-04 14:10:00+08,大安區,臺北市大安區黎孝里005鄰安居街３４巷８號1樓,2021-06-04 14:10:00~2021-06-04 16:50:00,160.0,10.00,25.02057633,121.55151748
2021-06-04 14:10:00+08,大安區,臺北市大安區建倫里010鄰忠孝東路四段２１６巷８弄８號,2021-06-04 14:10:00~2021-06-04 16:50:00,160.0,10.00,25.03940805,121.5375173
2021-06-04 14:09:00+08,大安區,臺北市大安區群賢里003鄰和平東路二段２６５巷３７弄１０號,2021-06-04 14:09:00~2021-06-04 16:50:00,161.0,10.00,25.02757655,121.5313217
2021-06-04 14:08:00+08,南港區,興東街10巷整條巷子,2021-06-04 14:08:00~2021-06-04 16:50:00,162.0,10.00,25.04882873,121.58150043
