data_time,行政區,位置,淹水期間,淹水時間(分鐘),最高淹水深度(公分),Latitude,Longitude
2020-08-03 12:41:00+08,北投士林,111台灣台北市士林區中正路213巷　中山北路5段511號前慢車道、中山北路5段505巷、中正路187巷、中正路201巷、中正路213巷、中正路223巷、中正路235巷，皆有5公分以上發生積水。,2020-08-03 12:41:00~2020-08-03 23:10:59,629.0,0,25.01973674,121.38493175
2020-08-03 12:40:00+08,北投士林,臺北市士林區福林里014鄰中正路１８７巷５０號到68號,2020-08-03 12:40:00~2020-08-03 23:10:59,630.0,0,25.09020799,121.51205635
2020-08-03 12:40:00+08,北投士林,大度路怡和巷3弄,2020-08-03 12:40:00~2020-08-03 23:10:59,630.0,0,25.12207798,121.49352588
2020-08-03 12:40:00+08,北投士林,臺北市北投區裕民里014鄰裕民六路９０巷１弄６號1樓,2020-08-03 12:40:00~2020-08-03 23:10:59,630.0,0,25.11017614,121.5055857
2020-08-03 12:39:00+08,北投士林,臺北市北投區文林里019鄰建民路１８號,2020-08-03 12:39:00~2020-08-03 23:10:59,631.0,0,25.01973674,121.38493175
2020-08-03 12:38:00+08,北投士林,台北市北投區承德路7段393巷,2020-08-03 12:38:00~2020-08-03 23:10:59,632.0,0,25.11574948,121.49817578
2020-08-03 12:37:00+08,北投士林,臺北市北投區立賢里002鄰承德路七段３４２巷７號臺北市北投區立賢里002鄰承德路七段３４２巷７號1樓,2020-08-03 12:37:00~2020-08-03 23:10:59,633.0,0,25.11975924,121.49277565
2020-08-03 12:37:00+08,北投士林,積淹水，約2公分，尊賢街241巷尊賢街241巷,2020-08-03 12:37:00~2020-08-03 23:10:59,633.0,0,25.12406894,121.49527065
2020-08-03 12:34:00+08,中山大同中正,台北市中山區大直街46巷16號1樓,2020-08-03 12:34:00~2020-08-03 23:10:59,636.0,0,25.08197998,121.54326208
2020-08-03 12:29:00+08,北投士林,臺北市北投區中央里016鄰大興街１４號後面防火巷,2020-08-03 12:29:00~2020-08-03 23:10:59,641.0,0,25.10627633,121.46287613
2020-08-03 12:29:00+08,北投士林,臺北市北投區文林里019鄰明德路３巷９號旁的巷子,2020-08-03 12:29:00~2020-08-03 23:10:59,641.0,0,25.10689118,121.51380418
2020-08-03 12:29:00+08,北投士林,臺北市北投區文林里019鄰明德路３巷９號旁的巷子,2020-08-03 12:29:00~2020-08-03 17:20:00,291.0,0,25.10689118,121.51380418
2020-08-03 12:19:00+08,北投士林,台北市北投區民族街4號,2020-08-03 12:19:00~2020-08-03 23:10:59,651.0,0,25.13240718,121.50167578
2020-08-03 12:18:00+08,北投士林,士林官邸（士林區福林路）,2020-08-03 12:18:00~2020-08-03 23:10:59,652.0,0,25.09504641,121.52623994
2020-08-03 12:08:00+08,北投士林,台北市北投區承德路7段32巷3弄,2020-08-03 12:08:00~2020-08-03 23:10:59,662.0,0,25.11169688,121.50839208
2020-08-03 12:07:35+08,北投士林,台北市北投區大業路65巷,2020-08-03 12:07:35~2020-08-04 08:40:23,1233.0,0,25.12254708,121.49280458
2020-08-03 12:07:00+08,北投士林,台北市北投區大業路65巷,2020-08-03 12:07:00~2020-08-03 23:10:59,663.0,0,25.12254708,121.49280458
2021-09-12 14:35:00+08,北投士林,延平北路8段95巷-135號,2021-09-12 14:35:00~2021-09-12 15:30:00,55.0,0,25.10585568,121.48115698
2021-09-12 10:32:00+08,中山大同中正,承德路1段-市民大道1段,2021-09-12 10:32:00~2021-09-12 11:50:00,78.0,0,25.01973674,121.38493175
2021-07-31 16:02:00+08,北投士林,天母東路43巷4弄10號至21號,2021-07-31 16:02:00~,0,0,25.11845398,121.53033728
2021-07-31 13:52:00+08,北投士林,北投區石牌路2段130巷2弄淹水，水深20公分。,2021-07-31 13:52:00~2021-07-31 15:50:00,118.0,0,25.01973674,121.38493175
2021-07-31 13:52:00+08,北投士林,士林區仰德大道64號-50號，路面積水，水深膝蓋,2021-07-31 13:52:00~2021-07-31 14:20:00,28.0,0,25.01973674,121.38493175
2021-07-31 13:44:00+08,北投士林,士東路228號至286巷,2021-07-31 13:44:00~2021-07-31 15:00:00,76.0,0,25.10923278,121.53035438
2021-07-31 13:32:00+08,北投士林,北投區大業路663號，積水深度30公分，面積20公尺,2021-07-31 13:32:00~2021-07-31 15:30:00,118.0,0,25.13715398,121.49664978
2021-07-31 13:32:00+08,北投士林,士林區福林路2號，積水10公分以上,2021-07-31 13:32:00~2021-07-31 14:10:00,38.0,0,25.09373739,121.51879055
2021-07-31 13:32:00+08,北投士林,士林區天母東路105巷口，水溝雨水已淹到人行道上，深度快達腳踝,2021-07-31 13:32:00~2021-07-31 14:00:00,28.0,0,25.12511631,121.52877989
2021-07-31 13:28:00+08,北投士林,天母東路43巷4弄9～11號防火巷內,2021-07-31 13:28:00~2021-07-31 15:20:00,112.0,0,25.11864708,121.53036808
2021-07-29 14:44:00+08,北投士林,臺北市士林區延平北路八段55號至110號,2021-07-29 14:44:00~2021-07-29 18:39:13,235.0,20.00,25.11267778,121.48784378
2021-07-24 08:14:00+08,北投士林,111台灣台北市士林區通河東街二段21號　通河東街二段21號至23號,2021-07-24 08:14:00~2021-07-24 10:00:00,106.0,0,25.01973674,121.38493175
2021-07-24 07:07:00+08,北投士林,公?路往洲美街方向,2021-07-24 07:07:00~2021-07-24 10:10:00,183.0,0,25.01973674,121.38493175
2021-07-24 06:42:00+08,北投士林,台北市士林區延平北路8段93巷與96巷、111巷,2021-07-24 06:42:00~2021-07-24 07:50:00,68.0,0,25.01973674,121.38493175
2021-07-24 06:19:00+08,北投士林,福林路與中山北路五段口,2021-07-24 06:19:00~2021-07-24 10:50:00,271.0,0,25.09272598,121.52481208
2021-06-04 15:31:00+08,松山信義港湖,105台灣台北市松山區敦化北路155巷100弄9號　105台灣台北市松山區敦化北路155巷100弄9號,2021-06-04 15:31:00~2021-06-04 16:50:00,79.0,30.00,25.05481128,121.54951348
2021-06-04 15:17:00+08,大安文山萬華,106台灣台北市松山區八德路三段74巷3弄、15弄　吉仁里台北市松山區八德路三段74巷3弄、15弄,2021-06-04 15:17:00~2021-06-04 17:00:00,103.0,10.00,25.04763138,121.55031758
2021-06-04 15:15:00+08,大同文山萬華,116台灣台北市文山區木新路二段270-1號　道路積水,2021-06-04 15:15:00~2021-06-04 16:40:00,85.0,10.00,24.99362555,121.55488975
2021-06-04 15:04:00+08,松山信義港湖,臺北市松山區光復南路45巷　松山區光復南路45巷有積淹水情形,2021-06-04 15:04:00~2021-06-04 16:40:00,96.0,15.00,25.04615038,121.55630088
2021-06-04 15:04:00+08,松山信義港湖,110台灣台北市信義區莊敬路391巷3弄12號　前方路面,2021-06-04 15:04:00~2021-06-04 16:40:00,96.0,20.00,25.02856863,121.56282098
2021-06-04 15:03:00+08,松山信義港湖,110台灣台北市信義區莊敬路341巷6號　前方路面,2021-06-04 15:03:00~2021-06-04 16:40:00,97.0,30.00,25.03008846,121.55949544
2021-06-04 14:57:00+08,松山信義港湖,臺北市信義區新仁里011鄰忠孝東路四段５５３巷５２弄３號,2021-06-04 14:57:00~2021-06-04 16:30:00,93.0,10.00,25.0196686,121.302522
2021-06-04 14:46:00+08,松山信義港湖,南京東路三段256巷,2021-06-04 14:46:00~2021-06-04 16:20:00,94.0,50.00,25.05021038,121.54211758
2021-06-04 14:43:00+08,松山信義港湖,松隆路在永吉路到基隆路之間路段(往基隆路方向),2021-06-04 14:43:00~2021-06-04 16:40:00,117.0,20.00,25.03654278,121.54456473
2021-06-04 14:42:00+08,北投士林,中正路-延平北路五段交叉口,2021-06-04 14:42:00~2021-06-04 16:30:00,108.0,30.00,25.08659508,121.50676878
2021-06-04 14:41:00+08,松山信義港湖,莊敬路289巷,2021-06-04 14:41:00~2021-06-04 16:30:00,109.0,30.00,25.02917188,121.56111158
2021-06-04 14:40:00+08,大安文山萬華,臺北市大安區黎孝里019鄰富陽街９６號,2021-06-04 14:40:00~2021-06-04 16:40:00,120.0,20.00,25.02020068,121.55400428
2021-06-04 14:39:00+08,北投士林,臺北市士林區後港里025鄰通河東街二段２２號,2021-06-04 14:39:00~2021-06-04 16:30:00,111.0,10.00,25.09186556,121.51178589
2021-06-04 14:37:00+08,松山信義港湖,八德路四段72巷10弄,2021-06-04 14:37:00~2021-06-04 16:40:00,123.0,10.00,25.04717818,121.55725098
2021-06-04 14:36:00+08,松山信義港湖,永吉路120巷50弄整條巷子,2021-06-04 14:36:00~2021-06-04 16:30:00,114.0,10.00,25.04384303,121.56627178
2021-06-04 14:35:00+08,中山大同中正,臺北市中山區江山里013鄰合江街８７號,2021-06-04 14:35:00~2021-06-04 16:30:00,115.0,10.00,25.05961279,121.52743665
2021-06-04 14:34:00+08,松山信義港湖,吳興街284巷20弄 巷弄內,2021-06-04 14:34:00~2021-06-04 16:30:00,116.0,10.00,25.02678739,121.42904746
2021-06-04 14:33:00+08,松山信義港湖,臺北市信義區興雅里014鄰永吉路３０巷１４８弄１２號,2021-06-04 14:33:00~2021-06-04 16:30:00,117.0,10.00,25.04315659,121.5612118
2021-06-04 14:30:00+08,松山信義港湖,永吉路30巷158弄,2021-06-04 14:30:00~2021-06-04 16:30:00,120.0,10.00,25.04236058,121.56479338
2021-06-04 14:27:00+08,大安文山萬華,通化街57巷,2021-06-04 14:27:00~2021-06-04 16:30:00,123.0,20.00,25.03045633,121.55227018
2021-06-04 14:25:00+08,松山信義港湖,敦化北路155巷巷口,2021-06-04 14:25:00~2021-06-04 16:30:00,125.0,30.00,25.05451253,121.54816883
2021-06-04 14:25:00+08,松山信義港湖,臺北市信義區敦厚里010鄰松隆路７２號前面,2021-06-04 14:25:00~2021-06-04 16:30:00,125.0,10.00,25.039445,121.56371575
2021-06-04 14:24:00+08,松山信義港湖,臺北市信義區興雅里028鄰忠孝東路五段１６５巷３弄６號,2021-06-04 14:24:00~2021-06-04 16:40:00,136.0,30.00,25.04146428,121.56639558
2021-06-04 14:24:00+08,松山信義港湖,臺北市信義區黎平里016鄰富陽街２５號,2021-06-04 14:24:00~2021-06-04 16:30:00,126.0,10.00,25.03070603,121.54677818
2021-06-04 14:24:00+08,松山信義港湖,虎林街242巷巷內道路二側,2021-06-04 14:24:00~2021-06-04 16:30:00,126.0,15.00,25.0386088,121.5676765
2021-06-04 14:23:00+08,松山信義港湖,臺北市松山區吉祥里003鄰八德路四段２４５巷３２弄２１號1樓前方,2021-06-04 14:23:00~2021-06-04 16:20:00,117.0,10.00,25.04951253,121.54077468
2021-06-04 14:22:00+08,松山信義港湖,臺北市信義區敦厚里011鄰永吉路３０巷１號,2021-06-04 14:22:00~2021-06-04 16:30:00,128.0,10.00,25.04381551,121.56542604
2021-06-04 14:22:00+08,松山信義港湖,永吉路30巷148弄,2021-06-04 14:22:00~2021-06-04 16:30:00,128.0,15.00,25.04287688,121.56564388
2021-06-04 14:21:00+08,松山信義港湖,臺北市信義區興雅里026鄰永吉路３０巷１６７弄３４號,2021-06-04 14:21:00~2021-06-04 16:30:00,129.0,10.00,25.04280498,121.56605063
2021-06-04 14:19:00+08,大安文山萬華,臺北市大安區建倫里003鄰安和路一段２７號,2021-06-04 14:19:00~2021-06-04 16:40:00,141.0,10.00,25.03855076,121.54462679
2021-06-04 14:18:00+08,松山信義港湖,忠孝東路五段236巷10弄整條巷子,2021-06-04 14:18:00~2021-06-04 16:20:00,122.0,10.00,25.01975909,121.45703355
2021-06-04 14:17:00+08,松山信義港湖,臺北市信義區興雅里001鄰忠孝東路五段６號,2021-06-04 14:17:00~2021-06-04 16:30:00,133.0,20.00,25.04139109,121.56035725
2021-06-04 14:17:00+08,松山信義港湖,信義路六段76巷2弄內,2021-06-04 14:17:00~2021-06-04 16:20:00,123.0,10.00,25.0196686,121.302522
2021-06-04 14:16:00+08,大同文山萬華,臺北市文山區興家里019鄰興隆路三段２２１巷２弄７號1樓,2021-06-04 14:16:00~2021-06-04 16:30:00,134.0,15.00,24.99313806,121.55410359
2021-06-04 14:16:00+08,松山信義港湖,福德街310巷巷內,2021-06-04 14:16:00~2021-06-04 16:20:00,124.0,40.00,25.0196686,121.302522
2021-06-04 14:16:00+08,松山信義港湖,台北市信義區信義路6段43號,2021-06-04 14:16:00~2021-06-04 16:20:00,124.0,50.00,25.03501088,121.57364408
2021-06-04 14:13:00+08,松山信義港湖,永吉路30巷83弄道馬路上,2021-06-04 14:13:00~2021-06-04 16:30:00,137.0,10.00,25.04473531,121.56512654
2021-06-04 14:12:00+08,松山信義港湖,莊敬路391巷3弄整條巷子,2021-06-04 14:12:00~2021-06-04 16:40:00,148.0,10.00,25.01975909,121.45703355
2021-06-04 14:10:00+08,大安文山萬華,臺北市大安區黎孝里005鄰安居街３４巷８號1樓,2021-06-04 14:10:00~2021-06-04 16:50:00,160.0,10.00,25.02057633,121.55151748
2021-06-04 14:10:00+08,大安文山萬華,臺北市大安區建倫里010鄰忠孝東路四段２１６巷８弄８號,2021-06-04 14:10:00~2021-06-04 16:50:00,160.0,10.00,25.03940805,121.5375173
2021-06-04 14:09:00+08,大安文山萬華,臺北市大安區群賢里003鄰和平東路二段２６５巷３７弄１０號,2021-06-04 14:09:00~2021-06-04 16:50:00,161.0,10.00,25.02757655,121.5313217
2021-06-04 14:08:00+08,松山信義港湖,興東街10巷整條巷子,2021-06-04 14:08:00~2021-06-04 16:50:00,162.0,10.00,25.04882873,121.58150043
2021-06-04 14:07:00+08,松山信義港湖,臺北市內湖區湖興里013鄰瑞光路９號至70幾號之間,2021-06-04 14:07:00~2021-06-04 16:50:00,163.0,10.00,25.07216749,121.57247335
2021-06-04 14:06:00+08,松山信義港湖,逸仙路42巷巷道內,2021-06-04 14:06:00~2021-06-04 16:40:00,154.0,10.00,25.03882391,121.55491669
2021-06-04 14:06:00+08,松山信義港湖,興東街10巷內,2021-06-04 14:06:00~2021-06-04 16:20:00,134.0,10.00,25.01975803,121.44673367
2021-06-04 14:05:00+08,松山信義港湖,吳興街284巷 巷內,2021-06-04 14:05:00~2021-06-04 16:40:00,155.0,10.00,25.02504608,121.56200058
2021-06-04 14:04:00+08,大同文山萬華,臺北市文山區興光里007鄰興隆路三段４７號,2021-06-04 14:04:00~2021-06-04 16:50:00,166.0,10.00,24.9957199,121.54666055
2021-06-04 14:04:00+08,大安文山萬華,臺北市大安區光信里016鄰延吉街２５１號,2021-06-04 14:04:00~2021-06-04 16:50:00,166.0,10.00,25.03627548,121.55344548
2021-06-04 14:04:00+08,大同文山萬華,興德路上，興隆路三段至興德路62巷之間,2021-06-04 14:04:00~2021-06-04 16:30:00,146.0,20.00,24.99705441,121.55266924
2021-06-04 14:03:00+08,大同文山萬華,木柵路二段-興隆路四段,2021-06-04 14:03:00~2021-06-04 16:20:00,137.0,10.00,24.98872438,121.55755908
2021-06-04 14:02:00+08,松山信義港湖,信義路六段-松德路,2021-06-04 14:02:00~2021-06-04 16:50:00,168.0,10.00,25.03354658,121.57206758
2021-06-04 14:01:00+08,松山信義港湖,信義路六段15巷(整條),2021-06-04 14:01:00~2021-06-04 16:50:00,169.0,30.00,25.03577588,121.57259128
2021-06-04 14:01:00+08,松山信義港湖,虎林街232巷(整條),2021-06-04 14:01:00~2021-06-04 16:30:00,149.0,30.00,25.03635573,121.57418518
2021-06-04 14:00:00+08,松山信義港湖,臺北市信義區景新里002鄰吳興街２０７號,2021-06-04 14:00:00~2021-06-04 16:30:00,150.0,20.00,25.02830141,121.55666499
2021-06-04 13:59:00+08,松山信義港湖,臺北市南港區中南里020鄰市民大道八段５４８號,2021-06-04 13:59:00~2021-06-04 16:30:00,151.0,30.00,25.0196686,121.302522
2021-06-04 13:59:00+08,大安文山萬華,臺北市大安區學府里010鄰基隆路三段１５５巷１０７弄４７號,2021-06-04 13:59:00~2021-06-04 16:30:00,151.0,20.00,25.01973674,121.38493175
2021-06-04 13:59:00+08,松山信義港湖,康寧路三段-安康路交叉口,2021-06-04 13:59:00~2021-06-04 16:20:00,141.0,10.00,25.06492458,121.60841368
2021-06-04 13:57:00+08,松山信義港湖,臺北市信義區泰和里001鄰松仁路３０６號,2021-06-04 13:57:00~2021-06-04 16:20:00,143.0,10.00,25.02944645,121.56219145
2021-06-04 13:55:00+08,松山信義港湖,臺北市信義區正和里005鄰光復南路４１７巷３７號,2021-06-04 13:55:00~2021-06-04 16:40:00,165.0,10.00,25.03695678,121.55541608
2021-06-04 13:52:00+08,松山信義港湖,臺北市信義區泰和里006鄰吳興街５８３巷２弄１９號,2021-06-04 13:52:00~2021-06-04 16:40:00,168.0,10.00,25.0246484,121.55528845
2021-06-04 13:51:00+08,松山信義港湖,臺北市信義區廣居里012鄰虎林街１３２巷７１號,2021-06-04 13:51:00~2021-06-04 16:20:00,149.0,10.00,25.03993263,121.57311818
2021-06-04 13:47:00+08,大同文山萬華,臺北市文山區萬有里013鄰羅斯福路六段３９巷１號至13號,2021-06-04 13:47:00~2021-06-04 16:30:00,163.0,10.00,24.99754508,121.53250943
2021-06-04 13:46:00+08,大安文山萬華,臺北市大安區通化里017鄰通化街５７巷５９號後方防火巷及通化街５７巷整條巷,2021-06-04 13:46:00~2021-06-04 16:40:00,174.0,10.00,25.03085073,121.55258993
2021-06-04 13:44:00+08,大同文山萬華,臺北市文山區興光里007鄰興德路６巷２２號整條巷子,2021-06-04 13:44:00~2021-06-04 16:30:00,166.0,10.00,24.998581,121.54668245
2021-06-04 13:44:00+08,松山信義港湖,臺北市信義區松友里010鄰信義路六段７６巷８弄７２號的路口,2021-06-04 13:44:00~2021-06-04 16:30:00,166.0,10.00,25.03169065,121.5629946
2021-06-04 13:43:00+08,松山信義港湖,臺北市南港區中南里020鄰市民大道八段５４８號,2021-06-04 13:43:00~2021-06-04 16:30:00,167.0,30.00,25.05252628,121.57745838
2021-06-04 13:41:00+08,大同文山萬華,臺北市文山區明義里005鄰木柵路二段１２４號前方,2021-06-04 13:41:00~2021-06-04 16:20:00,159.0,10.00,24.98864708,121.55882918
2021-06-04 13:40:00+08,大安文山萬華,台北市大安區基隆路三段109號(面向機車行門前左側DJ箱下),2021-06-04 13:40:00~2021-06-04 14:45:00,65.0,24.00,25.01638598,121.54126088
2021-06-04 13:37:00+08,大同文山萬華,路面淹到腳踝,2021-06-04 13:37:00~2021-06-04 16:50:00,193.0,10.00,25.03608848,121.44875158
2021-06-04 13:33:00+08,大同文山萬華,景興路108巷,2021-06-04 13:33:00~2021-06-04 16:30:00,177.0,10.00,24.99409283,121.54162923
2021-06-04 13:33:00+08,松山信義港湖,信義區松隆路28號,2021-06-04 13:33:00~2021-06-04 16:30:00,177.0,20.00,25.04328908,121.56468098
2021-06-04 13:26:00+08,大同文山萬華,景興路108巷附近,2021-06-04 13:26:00~2021-06-04 16:20:00,174.0,10.00,24.99409283,121.54162923
2021-06-04 13:21:00+08,大同文山萬華,台北市文山區興隆路二段299號旁巷內交接箱(CM1020)下,2021-06-04 13:21:00~2021-06-04 14:36:00,75.0,40.00,25.00021105,121.54234665
2021-06-04 13:19:00+08,大同文山萬華,台北市文山區仙岩路22巷,2021-06-04 13:19:00~2021-06-04 17:00:00,221.0,10.00,24.99857078,121.54664028
2021-06-04 13:19:00+08,大同文山萬華,興隆路二段299號淹水10公分,2021-06-04 13:19:00~2021-06-04 16:20:00,181.0,10.00,24.99740845,121.53954025
2021-05-24 17:00:00+08,松山信義港湖,台北市內湖區東湖路58巷,2021-05-24 17:00:00~2021-05-24 17:20:00,20.0,30.00,25.06850698,121.61124438
2022-10-16 21:01:00+08,松山信義港湖,臺北市南港區九如里021鄰研究院路二段１８２巷１０７弄３３號,2022-10-16 21:01:00~2022-10-16 22:10:00,69.0,10.00,25.03727653,121.61316413
2022-10-16 20:17:00+08,松山信義港湖,研究院路2段胡適公園,2022-10-16 20:17:00~2022-10-16 22:50:00,153.0,0,25.04021558,121.61534448
2022-10-16 20:17:00+08,松山信義港湖,研究院路2段胡適公園,2022-10-16 20:17:00~2022-10-16 22:20:00,123.0,0,25.04021558,121.61534448
2022-10-16 20:04:00+08,松山信義港湖,民權東路6段99號,2022-10-16 20:04:00~2022-10-16 20:40:00,36.0,0,25.06936328,121.58642018
2022-10-16 20:03:00+08,中山大同中正,蘭州街89巷12號,2022-10-16 20:03:00~2022-10-16 22:00:00,117.0,0,25.06435758,121.51304588
2022-10-16 20:02:00+08,松山信義港湖,康樂街131巷3號1樓,2022-10-16 20:02:00~2022-10-16 20:20:00,18.0,0,25.07369846,121.61428804
2022-10-16 19:57:00+08,松山信義港湖,北安路458巷 明水路口,2022-10-16 19:57:00~2022-10-16 22:10:00,133.0,0,25.07865158,121.54394778
2022-10-16 19:47:00+08,中山大同中正,大佳河濱公園_大佳碼頭,2022-10-16 19:47:00~2022-10-16 20:40:00,53.0,0,25.07618418,121.53482678
2022-10-16 19:38:00+08,松山信義港湖,成功路2段426巷11號1樓,2022-10-16 19:38:00~2022-10-16 22:20:00,162.0,20.00,25.07123098,121.58663278
2022-10-16 19:37:00+08,松山信義港湖,江南街113之1號,2022-10-16 19:37:00~2022-10-16 20:30:00,53.0,0,25.07643618,121.57362168
2022-10-16 19:20:00+08,松山信義港湖,重陽路235巷2號三樓,2022-10-16 19:20:00~2022-10-16 22:30:00,190.0,0,25.05780408,121.59961918
2022-10-16 19:13:00+08,松山信義港湖,民生東路4段54號7樓,2022-10-16 19:13:00~2022-10-16 20:10:00,57.0,0,25.05760853,121.54850533
2022-10-16 19:07:00+08,中山大同中正,民權東路2段92巷1弄,2022-10-16 19:07:00~2022-10-16 20:10:00,63.0,0,25.06157018,121.52932848
2022-10-16 19:07:00+08,中山大同中正,錦州街231巷,2022-10-16 19:07:00~2022-10-16 20:10:00,63.0,0,25.06079468,121.52994663
2022-10-16 19:07:00+08,中山大同中正,新生北路3段56巷4號6號,2022-10-16 19:07:00~2022-10-16 19:30:00,23.0,0,25.06529138,121.52462028
2022-10-16 19:01:00+08,北投士林,延平北路7段至9段,2022-10-16 19:01:00~2022-10-16 20:10:00,69.0,0,25.08566441,121.44995215
2022-10-16 19:01:00+08,松山信義港湖,成福路211巷,2022-10-16 19:01:00~2022-10-16 20:10:00,69.0,0,24.9841483,121.34157301
2022-10-16 18:58:00+08,中山大同中正,南海路56號,2022-10-16 18:58:00~2022-10-16 19:10:00,12.0,10.00,25.03031758,121.50847018
2022-10-16 18:57:00+08,松山信義港湖,興安街174巷3弄17號,2022-10-16 18:57:00~2022-10-16 20:40:00,103.0,0,25.05576828,121.54297698
2022-10-16 18:57:00+08,松山信義港湖,松山區民生東路4段75號,2022-10-16 18:57:00~2022-10-16 20:40:00,103.0,0,25.05804738,121.54880238
2022-10-16 18:57:00+08,松山信義港湖,內湖區環山路1段136巷20弄7號,2022-10-16 18:57:00~2022-10-16 20:30:00,93.0,0,25.08819328,121.56508148
2022-10-16 18:54:00+08,松山信義港湖,松隆路１號,2022-10-16 18:54:00~,0,0,25.04353768,121.56378718
2022-10-16 18:49:00+08,中山大同中正,承德路2段萬全街,2022-10-16 18:49:00~2022-10-16 21:40:00,171.0,0,25.05845738,121.51570378
2022-10-16 18:45:00+08,松山信義港湖,吳興街600巷76弄91號,2022-10-16 18:45:00~,0,0,25.01776468,121.56744528
2022-10-16 18:39:00+08,中山大同中正,林森北路138巷25號;林森北路138巷26號b1,2022-10-16 18:39:00~2022-10-16 22:40:00,241.0,0,25.05059038,121.52325683
2022-10-16 18:36:00+08,松山信義港湖,忠孝東路6段462巷,2022-10-16 18:36:00~2022-10-17 00:10:00,334.0,15.00,25.05036708,121.59196588
2022-10-16 18:36:00+08,松山信義港湖,忠孝東路6段462巷,2022-10-16 18:36:00~2022-10-16 22:00:00,204.0,0,25.05036708,121.59196588
2022-10-16 18:36:00+08,北投士林,臺北市通河街325,2022-10-16 18:36:00~2022-10-16 20:30:00,114.0,0,25.08158908,121.51587503
2022-10-16 18:33:00+08,松山信義港湖,臺北市士林區中山北路七段１４１巷１號,2022-10-16 18:33:00~2022-10-17 14:50:00,1217.0,0,25.12284138,121.52742908
2022-10-16 18:33:00+08,中山大同中正,中山北路二段-錦州街,2022-10-16 18:33:00~2022-10-16 19:10:00,37.0,0,25.06032778,121.52038068
2022-10-16 18:32:00+08,北投士林,通河東街一段7號,2022-10-16 18:32:00~,0,0,25.08111813,121.51445958
2022-10-16 18:30:00+08,松山信義港湖,吳興街284巷20弄,2022-10-16 18:30:00~2022-10-16 19:40:00,70.0,10.00,25.02446318,121.55958438
2022-10-16 18:29:00+08,中山大同中正,重慶北路四段,2022-10-16 18:29:00~2022-10-16 19:30:00,61.0,20.00,25.08273828,121.50968608
2022-10-16 18:29:00+08,松山信義港湖,北寧路４０號1樓,2022-10-16 18:29:00~2022-10-16 18:40:00,11.0,0,25.04967178,121.55017348
2022-10-16 18:26:00+08,北投士林,延平北路8段2巷56弄,2022-10-16 18:26:00~2022-10-16 21:40:00,194.0,20.00,25.10645318,121.48820108
2022-10-16 18:26:00+08,中山大同中正,重慶北路三段-民族西路,2022-10-16 18:26:00~2022-10-16 21:00:00,154.0,0,25.06864268,121.51105958
2022-10-16 18:23:00+08,中山大同中正,環河北路2段383號1樓,2022-10-16 18:23:00~2022-10-16 21:40:00,197.0,10.00,25.07755988,121.50677308
2022-10-16 18:22:00+08,松山信義港湖,胡適公園,2022-10-16 18:22:00~2022-10-16 22:20:00,238.0,0,25.04021558,121.61534448
2022-10-16 18:21:00+08,中山大同中正,敦煌路160-1號;台北交流道北上路口,2022-10-16 18:21:00~2022-10-16 21:10:00,169.0,0,25.08270708,121.50926048
2022-10-16 18:20:00+08,大同文山萬華,臺北市萬華區漢中街122號,2022-10-16 18:20:00~2022-10-16 19:40:00,80.0,10.00,25.04205738,121.50469388
2022-10-16 18:17:00+08,松山信義港湖,內湖區康樂街186巷1弄8號,2022-10-16 18:17:00~2022-10-16 19:40:00,83.0,0,25.07655728,121.61795008
2022-10-16 18:15:00+08,松山信義港湖,成福路211巷,2022-10-16 18:15:00~2022-10-16 22:00:00,225.0,0,24.9841483,121.34157301
2022-10-16 18:14:00+08,中山大同中正,重慶北路4段,2022-10-16 18:14:00~2022-10-16 19:30:00,76.0,0,25.08273828,121.50968608
2022-10-16 18:11:00+08,北投士林,延平北路9段154號,2022-10-16 18:11:00~2022-10-16 19:30:00,79.0,0,25.10687798,121.47006508
2022-10-16 18:11:00+08,中山大同中正,重慶北路4段,2022-10-16 18:11:00~2022-10-16 18:50:00,39.0,10.00,25.08273828,121.50968608
2022-10-16 18:09:00+08,松山信義港湖,康寧路三段-安康路328巷,2022-10-16 18:09:00~2022-10-16 20:10:00,121.0,0,25.06604168,121.60865323
2022-10-16 18:07:00+08,松山信義港湖,康寧路三段,2022-10-16 18:07:00~2022-10-16 20:10:00,123.0,0,25.06712438,121.60875048
2022-10-16 18:03:00+08,松山信義港湖,成功路5段170巷,2022-10-16 18:03:00~2022-10-16 20:10:00,127.0,0,25.08335258,121.60309848
2022-10-16 17:59:00+08,中山大同中正,民生東路2段147巷5弄,2022-10-16 17:59:00~2022-10-16 20:10:00,131.0,0,25.05884948,121.53237563
2022-10-16 17:58:00+08,中山大同中正,錦西街-中山北路二段,2022-10-16 17:58:00~2022-10-16 20:10:00,132.0,0,25.06032778,121.52038068
2022-10-16 17:58:00+08,中山大同中正,錦西街-中山北路二段,2022-10-16 17:58:00~2022-10-16 20:10:00,132.0,10.00,25.06032778,121.52038068
2022-10-16 17:51:00+08,北投士林,延平北路5段224巷21號,2022-10-16 17:51:00~2022-10-16 18:30:00,39.0,0,25.08411578,121.50737848
2022-10-16 17:44:00+08,松山信義港湖,文德路210巷30弄26號,2022-10-16 17:44:00~2022-10-16 20:00:00,136.0,0,25.07744358,121.58220648
2022-10-16 17:42:00+08,松山信義港湖,內湖區文湖街21巷68弄,2022-10-16 17:42:00~2022-10-16 18:30:00,48.0,0,25.08844378,121.55789608
